query,name,google_id,place_id,location_link,reviews_link,reviews,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,review_questions,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,reviews_per_score,review_questions_Service,review_questions_Meal type,review_questions_Price per person,review_questions_Food,review_questions_Atmosphere,review_questions_Recommended dishes,review_questions_Visited on,review_questions_Wait time,review_questions_Reservation recommended,review_questions_Kid-friendliness,review_questions_None,review_questions_Wheelchair accessibility,review_questions_Vegetarian options,review_questions_Parking options
"african goods shop, Calgary (Highfield / Burns Industrial), AB, CA",MJ'S African Food Store,0x53717b329d34f871:0xf04573fe85b3f90a,ChIJcfg0nTJ7cVMRCvmzhf5zRfA,"https://www.google.com/maps/place/MJ%27S+African+Food+Store/@51.058248199999994,-113.9877425,14z/data=!4m8!1m2!2m1!1sMJ%27S+African+Food+Store!3m4!1s0x53717b329d34f871:0xf04573fe85b3f90a!8m2!3d51.058248199999994!4d-113.9877425","https://search.google.com/local/reviews?placeid=ChIJcfg0nTJ7cVMRCvmzhf5zRfA&q=african+goods+shop,+Calgary+(Highfield+/+Burns+Industrial),+AB,+CA&authuser=0&hl=en&gl=CA",8.0,4.5,ChZDSUhNMG9nS0VJQ0FnSUQ4ei0tNmNnEAE,https://www.google.com/maps/contrib/106545048091482381648?hl=en-US,DLO Okwi,106545048091482381648,https://lh3.googleusercontent.com/a/AAcHTtfGm6Q9KIMsIa3Gmr6Ew5GEazcTUf_TYiu5zNZ9mVGC=s120-c-rp-mo-br100,"It would have been a good place to shop Some of East African Foods but their customer service is very poor. Attendants are very rude and arrogant not friendly at all , the only reason as to why I go back it’s because it’s the only place to get some East African products in Calgary. They are only friendly if you are from Burundi or Rwanda period.",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ4ei0tNmNnEAE!2m1!1s0x0:0xf04573fe85b3f90a!3m1!1s2@1:CIHM0ogKEICAgID8z--6cg%7CCgwI4Mii-QUQ8PqR3gE%7C?hl=en-US,1.0,1596499040.0,08/03/2020 23:57:20,2.0,None,1.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Highfield / Burns Industrial), AB, CA",MJ'S African Food Store,0x53717b329d34f871:0xf04573fe85b3f90a,ChIJcfg0nTJ7cVMRCvmzhf5zRfA,"https://www.google.com/maps/place/MJ%27S+African+Food+Store/@51.058248199999994,-113.9877425,14z/data=!4m8!1m2!2m1!1sMJ%27S+African+Food+Store!3m4!1s0x53717b329d34f871:0xf04573fe85b3f90a!8m2!3d51.058248199999994!4d-113.9877425","https://search.google.com/local/reviews?placeid=ChIJcfg0nTJ7cVMRCvmzhf5zRfA&q=african+goods+shop,+Calgary+(Highfield+/+Burns+Industrial),+AB,+CA&authuser=0&hl=en&gl=CA",8.0,4.5,ChZDSUhNMG9nS0VJQ0FnSURJdmJPZkJnEAE,https://www.google.com/maps/contrib/116716257834285558394?hl=en-US,Bertha Kizito,116716257834285558394,https://lh3.googleusercontent.com/a-/AD_cMMTwngs86fNEFPwNzefjQXlZiPFeQFwMvVhnjPOCG7CHBaU=s120-c-rp-mo-br100,I LOVE that there is somewhere in Calgary where I can get authentic East African food. Excellent service and amazing food. :),,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJdmJPZkJnEAE!2m1!1s0x0:0xf04573fe85b3f90a!3m1!1s2@1:CIHM0ogKEICAgIDIvbOfBg%7CCgwIpvqD4gUQp8jB2QE%7C?hl=en-US,5.0,1547762982.0,01/17/2019 22:09:42,3.0,None,1.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Inglewood / Burnsland / Chinatown / East Victoria Park / Saddledome), AB, CA",Inglewood,0x53717abc903e6e7d:0xf3f199d69510acb0,ChIJfW4-kLx6cVMRsKwQldaZ8fM,"https://www.google.com/maps/place/Inglewood/@51.034200999999996,-114.020136,14z/data=!4m8!1m2!2m1!1sInglewood!3m4!1s0x53717abc903e6e7d:0xf3f199d69510acb0!8m2!3d51.034200999999996!4d-114.020136",,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,
"african goods shop, Calgary (Kensington / Westmont / Parkdale / University), AB, CA",ugonwas.ca,0x53716f3d77c4347d:0xac09bcf9472a7d7c,ChIJfTTEdz1vcVMRfH0qR_m8Caw,"https://www.google.com/maps/place/ugonwas.ca/@51.0182965,-114.0424,14z/data=!4m8!1m2!2m1!1sugonwas.ca!3m4!1s0x53716f3d77c4347d:0xac09bcf9472a7d7c!8m2!3d51.0182965!4d-114.0424","https://search.google.com/local/reviews?placeid=ChIJfTTEdz1vcVMRfH0qR_m8Caw&q=african+goods+shop,+Calgary+(Kensington+/+Westmont+/+Parkdale+/+University),+AB,+CA&authuser=0&hl=en&gl=CA",25.0,5.0,ChdDSUhNMG9nS0VJQ0FnSURoLThpWHp3RRAB,https://www.google.com/maps/contrib/111277102054850887464?hl=en-US,Esther Ephraim-Osunde,111277102054850887464,https://lh3.googleusercontent.com/a/AAcHTtfyekhtwLdHz_z4nZK_XWhVqW4zUsoOKdq49_3fZuqy=s120-c-rp-mo-ba3-br100,"I ordered 4 items from ugonwa's- all arrived in good condition, and service was prompt and professional. I went to pick up, and the packaging of the items was so neat and everything was put in a taped small box even though they were not being shipped.",,,,,"Hello Esther,
Thank you so much for your review! We look forward to availing this service standard  always to our customers.",1681057337.0,04/09/2023 16:22:17,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoLThpWHp3RRAB!2m1!1s0x0:0xac09bcf9472a7d7c!3m1!1s2@1:CIHM0ogKEICAgIDh-8iXzwE%7CCgwIyvnYoAYQwJ2p7QI%7C?hl=en-US,5.0,1679178954.0,03/18/2023 22:35:54,0.0,None,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Kensington / Westmont / Parkdale / University), AB, CA",ugonwas.ca,0x53716f3d77c4347d:0xac09bcf9472a7d7c,ChIJfTTEdz1vcVMRfH0qR_m8Caw,"https://www.google.com/maps/place/ugonwas.ca/@51.0182965,-114.0424,14z/data=!4m8!1m2!2m1!1sugonwas.ca!3m4!1s0x53716f3d77c4347d:0xac09bcf9472a7d7c!8m2!3d51.0182965!4d-114.0424","https://search.google.com/local/reviews?placeid=ChIJfTTEdz1vcVMRfH0qR_m8Caw&q=african+goods+shop,+Calgary+(Kensington+/+Westmont+/+Parkdale+/+University),+AB,+CA&authuser=0&hl=en&gl=CA",25.0,5.0,ChZDSUhNMG9nS0VJQ0FnSUN5ak9PaVZnEAE,https://www.google.com/maps/contrib/102464402441736567027?hl=en-US,Olufikayo Barbara,102464402441736567027,https://lh3.googleusercontent.com/a-/AD_cMMQImD6Rt2rl-L1y10UzK_osbAFILxKfvhJuIAyk_NvdXA=s120-c-rp-mo-br100,"My experience shopping with Ugonwas was superb, prompt delivery and professionalism. I bought cases of yams and until I exhausted all of my stock none of them went bad. This shows that the quality control in their warehouse is top notch! I'll definitely be coming back for more.",,,,,"Hi there Barbara,
Glad you enjoyed your African yams! We at Ugonwa's will continue to put in the best efforts on quality control to ensure you always get your produce at top notch quality!",1611278297.0,01/22/2021 01:18:17,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5ak9PaVZnEAE!2m1!1s0x0:0xac09bcf9472a7d7c!3m1!1s2@1:CIHM0ogKEICAgICyjOOiVg%7CCgwIyIaogAYQwO-EjwI%7C?hl=en-US,5.0,1611268936.0,01/21/2021 22:42:16,0.0,None,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Kensington / Westmont / Parkdale / University), AB, CA",ugonwas.ca,0x53716f3d77c4347d:0xac09bcf9472a7d7c,ChIJfTTEdz1vcVMRfH0qR_m8Caw,"https://www.google.com/maps/place/ugonwas.ca/@51.0182965,-114.0424,14z/data=!4m8!1m2!2m1!1sugonwas.ca!3m4!1s0x53716f3d77c4347d:0xac09bcf9472a7d7c!8m2!3d51.0182965!4d-114.0424","https://search.google.com/local/reviews?placeid=ChIJfTTEdz1vcVMRfH0qR_m8Caw&q=african+goods+shop,+Calgary+(Kensington+/+Westmont+/+Parkdale+/+University),+AB,+CA&authuser=0&hl=en&gl=CA",25.0,5.0,ChdDSUhNMG9nS0VJQ0FnSURLd3VXZ293RRAB,https://www.google.com/maps/contrib/111792476561708283367?hl=en-US,Kehinde Mohammed,111792476561708283367,https://lh3.googleusercontent.com/a/AAcHTtcAA6JrpzI_okdIZR0O-FnXOA2ZCEms-Aqk_5TheOpH=s120-c-rp-mo-br100,"My experience shopping at Ugonwas has been amazing. First off,  love the flat rate shipping, works for me perfectly! Secondly they have a wide variety of my Naija items in stock from frozen ugwu, to bean flour, to pap, to beans, yams, dudu osun, burger King, palm oil, pepper, pomo, etc.Thirdly the items arrive within a short time frame all the way to BC and well packaged for the ride (including frozen items that comes with reusable ice bag and ice). The customer service is also top notch. Overall, I am happy with Ugonwas level of service and products.",,,,,"Hello ma'am
So very glad you enjoyed our services.
Looking forward to continuously providing you with excellent services. Many thanks!",1620184099.0,05/05/2021 03:08:19,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURLd3VXZ293RRAB!2m1!1s0x0:0xac09bcf9472a7d7c!3m1!1s2@1:CIHM0ogKEICAgIDKwuWgowE%7CCgwI-pDIhAYQgJ-AvAI%7C?hl=en-US,5.0,1620183162.0,05/05/2021 02:52:42,0.0,None,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Kensington / Westmont / Parkdale / University), AB, CA",ugonwas.ca,0x53716f3d77c4347d:0xac09bcf9472a7d7c,ChIJfTTEdz1vcVMRfH0qR_m8Caw,"https://www.google.com/maps/place/ugonwas.ca/@51.0182965,-114.0424,14z/data=!4m8!1m2!2m1!1sugonwas.ca!3m4!1s0x53716f3d77c4347d:0xac09bcf9472a7d7c!8m2!3d51.0182965!4d-114.0424","https://search.google.com/local/reviews?placeid=ChIJfTTEdz1vcVMRfH0qR_m8Caw&q=african+goods+shop,+Calgary+(Kensington+/+Westmont+/+Parkdale+/+University),+AB,+CA&authuser=0&hl=en&gl=CA",25.0,5.0,ChdDSUhNMG9nS0VJQ0FnSURpcktHVXpnRRAB,https://www.google.com/maps/contrib/101882205194685023596?hl=en-US,Charles Odame-Ankrah,101882205194685023596,https://lh3.googleusercontent.com/a-/AD_cMMTANKoZjoggDkf2t5aRbsNo77Q2gCzyuu4g6jV22F0Z_Q=s120-c-rp-mo-br100,"Grace, the CEO of Ugonwas has demonstrated her understanding of putting the customers and consumers first. She will deliver products to you at a competitive price regardless of where you are in Calgary and it's environs. I highly recommend this store for your quality, affordable produce and items.",,,,,Thanks Charles! We will certainly continue to put our customers and consumers first.,1606673637.0,11/29/2020 18:13:57,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURpcktHVXpnRRAB!2m1!1s0x0:0xac09bcf9472a7d7c!3m1!1s2@1:CIHM0ogKEICAgIDirKGUzgE%7CCgwI95eF_gUQ2IOFgQE%7C?hl=en-US,5.0,1606503415.0,11/27/2020 18:56:55,0.0,None,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Kensington / Westmont / Parkdale / University), AB, CA",ugonwas.ca,0x53716f3d77c4347d:0xac09bcf9472a7d7c,ChIJfTTEdz1vcVMRfH0qR_m8Caw,"https://www.google.com/maps/place/ugonwas.ca/@51.0182965,-114.0424,14z/data=!4m8!1m2!2m1!1sugonwas.ca!3m4!1s0x53716f3d77c4347d:0xac09bcf9472a7d7c!8m2!3d51.0182965!4d-114.0424","https://search.google.com/local/reviews?placeid=ChIJfTTEdz1vcVMRfH0qR_m8Caw&q=african+goods+shop,+Calgary+(Kensington+/+Westmont+/+Parkdale+/+University),+AB,+CA&authuser=0&hl=en&gl=CA",25.0,5.0,ChZDSUhNMG9nS0VJQ0FnSURxMEotd01REAE,https://www.google.com/maps/contrib/100544232510166000561?hl=en-US,Shemen Osemwenkhae,100544232510166000561,https://lh3.googleusercontent.com/a/AAcHTtdBPNG2SBLag0YfS7UuiyLtGFIBZtM6cLiLQoVX0M_N=s120-c-rp-mo-br100,OMG!!!!! I have never been this impressed before by African stores because they always have things incomplete! You literally have to drive to more than one store to be fulfilled but Ugonwa.ca is Naija at your door step and very affordable!!! Packaging is superb! Am EXTREMELY HAPPY AND SATISFIED WOULD DEFINITELY RECOMMEND!!!!,,,,,"Thank you so Eloghosa 💓.
It's our mission to continuously provide you with even more better services!",1624672220.0,06/26/2021 01:50:20,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxMEotd01REAE!2m1!1s0x0:0xac09bcf9472a7d7c!3m1!1s2@1:CIHM0ogKEICAgIDq0J-wMQ%7CCgwI8IXahgYQwL6t6wE%7C?hl=en-US,5.0,1624670960.0,06/26/2021 01:29:20,0.0,None,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Kensington / Westmont / Parkdale / University), AB, CA",ugonwas.ca,0x53716f3d77c4347d:0xac09bcf9472a7d7c,ChIJfTTEdz1vcVMRfH0qR_m8Caw,"https://www.google.com/maps/place/ugonwas.ca/@51.0182965,-114.0424,14z/data=!4m8!1m2!2m1!1sugonwas.ca!3m4!1s0x53716f3d77c4347d:0xac09bcf9472a7d7c!8m2!3d51.0182965!4d-114.0424","https://search.google.com/local/reviews?placeid=ChIJfTTEdz1vcVMRfH0qR_m8Caw&q=african+goods+shop,+Calgary+(Kensington+/+Westmont+/+Parkdale+/+University),+AB,+CA&authuser=0&hl=en&gl=CA",25.0,5.0,ChZDSUhNMG9nS0VJQ0FnSURpNmZiNUNnEAE,https://www.google.com/maps/contrib/112189814373434817880?hl=en-US,Jane Oppong-Afriyie,112189814373434817880,https://lh3.googleusercontent.com/a-/AD_cMMRn1kDwnbt5HNlE7D0YnACw0Z9jCKVvRtADF3F6pjNo=s120-c-rp-mo-br100,Shipping was very fast and my package arrived earlier than expected. Everything was neatly packaged and in great condition. I also appreciated the updates I received from the time I placed my order till it arrived at my door step. Customer service is A++++,,,,,"Thanks Jane! We will always ensure, top customer service and premium specialty products at UGONWA'S.",1607473724.0,12/09/2020 00:28:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURpNmZiNUNnEAE!2m1!1s0x0:0xac09bcf9472a7d7c!3m1!1s2@1:CIHM0ogKEICAgIDi6fb5Cg%7CCgwI2uS7_gUQoNiuiwM%7C?hl=en-US,5.0,1607397978.0,12/08/2020 03:26:18,0.0,None,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Kensington / Westmont / Parkdale / University), AB, CA",ugonwas.ca,0x53716f3d77c4347d:0xac09bcf9472a7d7c,ChIJfTTEdz1vcVMRfH0qR_m8Caw,"https://www.google.com/maps/place/ugonwas.ca/@51.0182965,-114.0424,14z/data=!4m8!1m2!2m1!1sugonwas.ca!3m4!1s0x53716f3d77c4347d:0xac09bcf9472a7d7c!8m2!3d51.0182965!4d-114.0424","https://search.google.com/local/reviews?placeid=ChIJfTTEdz1vcVMRfH0qR_m8Caw&q=african+goods+shop,+Calgary+(Kensington+/+Westmont+/+Parkdale+/+University),+AB,+CA&authuser=0&hl=en&gl=CA",25.0,5.0,ChZDSUhNMG9nS0VJQ0FnSURpOU9TNE9REAE,https://www.google.com/maps/contrib/103214977472040826036?hl=en-US,Benardette Okodugha,103214977472040826036,https://lh3.googleusercontent.com/a-/AD_cMMTpOkrIU-mvWraUvglEgnXgRl0ztuNF0q8nNuSKuM2Sjf8=s120-c-rp-mo-br100,Prompt response and accurate delivery dates. The bitters was really helpful and thanks for your recommendation. Excellent Customer service is at its peak at the Ugonwas.,,,,,"Thanks Bernadette!
Glad the bitters was very helpful to you. We look forward to providing the best services always!",1606494284.0,11/27/2020 16:24:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURpOU9TNE9REAE!2m1!1s0x0:0xac09bcf9472a7d7c!3m1!1s2@1:CIHM0ogKEICAgIDi9OS4OQ%7CCgwInv7-_QUQyICr5gI%7C?hl=en-US,5.0,1606401822.0,11/26/2020 14:43:42,0.0,None,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Lakeview / Glendale / Killarney / Glamorgan), AB, CA",Agape African Store,0x53717686e41ced79:0x4d13e5b32b25018c,ChIJee0c5IZ2cVMRjAElK7PlE00,"https://www.google.com/maps/place/Agape+African+Store/@50.9154068,-114.06493549999999,14z/data=!4m8!1m2!2m1!1sAgape+African+Store!3m4!1s0x53717686e41ced79:0x4d13e5b32b25018c!8m2!3d50.9154068!4d-114.06493549999999","https://search.google.com/local/reviews?placeid=ChIJee0c5IZ2cVMRjAElK7PlE00&q=african+goods+shop,+Calgary+(Lakeview+/+Glendale+/+Killarney+/+Glamorgan),+AB,+CA&authuser=0&hl=en&gl=CA",50.0,4.5,ChZDSUhNMG9nS0VJQ0FnSUNCNElmREZREAE,https://www.google.com/maps/contrib/101747103445258449480?hl=en-US,Ben Nkemjika,101747103445258449480,https://lh3.googleusercontent.com/a-/AD_cMMSIO7D19rFn6WqD-oJbEamNfCGqjYg7rY6_hYa2v-v6udI=s120-c-rp-mo-br100,"Stocked up for all your African foodstuffs, groceries  & accessories. The attendant is quite cordial and respectful",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCNElmREZREAE!2m1!1s0x0:0x4d13e5b32b25018c!3m1!1s2@1:CIHM0ogKEICAgICB4IfDFQ%7CCgwI8IfonAYQ6LX5kgI%7C?hl=en-US,5.0,1671037936.0,12/14/2022 17:12:16,0.0,5554035323163705740,2.0,0.0,3.0,10.0,35.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Lakeview / Glendale / Killarney / Glamorgan), AB, CA",Agape African Store,0x53717686e41ced79:0x4d13e5b32b25018c,ChIJee0c5IZ2cVMRjAElK7PlE00,"https://www.google.com/maps/place/Agape+African+Store/@50.9154068,-114.06493549999999,14z/data=!4m8!1m2!2m1!1sAgape+African+Store!3m4!1s0x53717686e41ced79:0x4d13e5b32b25018c!8m2!3d50.9154068!4d-114.06493549999999","https://search.google.com/local/reviews?placeid=ChIJee0c5IZ2cVMRjAElK7PlE00&q=african+goods+shop,+Calgary+(Lakeview+/+Glendale+/+Killarney+/+Glamorgan),+AB,+CA&authuser=0&hl=en&gl=CA",50.0,4.5,ChZDSUhNMG9nS0VJQ0FnSUNvczRPeEZREAE,https://www.google.com/maps/contrib/113150596757292585844?hl=en-US,Adeola Olugbesan,113150596757292585844,https://lh3.googleusercontent.com/a-/AD_cMMS1Y95uqzo9Ta2UPvtWwLcEjK_nmoj3Jw5Fo1iBMZSNQ4XO=s120-c-rp-mo-ba3-br100,Good customer service. Products not to overpriced. And they sell ofio,https://lh5.googleusercontent.com/p/AF1QipO6qwr6tC7dj4AKpfrAarwydzpGFqUN5LdHka8j,https://lh5.googleusercontent.com/p/AF1QipO6qwr6tC7dj4AKpfrAarwydzpGFqUN5LdHka8j,,AF1QipO6qwr6tC7dj4AKpfrAarwydzpGFqUN5LdHka8j,Thank you so much for your review. We'll continue to provide you the best service.,1554163051.0,04/01/2019 23:57:31,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvczRPeEZREAE!2m1!1s0x0:0x4d13e5b32b25018c!3m1!1s2@1:CIHM0ogKEICAgICos4OxFQ%7CCgsI2Obb4wUQkKmdMg%7C?hl=en-US,5.0,1551299416.0,02/27/2019 20:30:16,0.0,5554035323163705740,2.0,0.0,3.0,10.0,35.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Lakeview / Glendale / Killarney / Glamorgan), AB, CA",Agape African Store,0x53717686e41ced79:0x4d13e5b32b25018c,ChIJee0c5IZ2cVMRjAElK7PlE00,"https://www.google.com/maps/place/Agape+African+Store/@50.9154068,-114.06493549999999,14z/data=!4m8!1m2!2m1!1sAgape+African+Store!3m4!1s0x53717686e41ced79:0x4d13e5b32b25018c!8m2!3d50.9154068!4d-114.06493549999999","https://search.google.com/local/reviews?placeid=ChIJee0c5IZ2cVMRjAElK7PlE00&q=african+goods+shop,+Calgary+(Lakeview+/+Glendale+/+Killarney+/+Glamorgan),+AB,+CA&authuser=0&hl=en&gl=CA",50.0,4.5,ChZDSUhNMG9nS0VJQ0FnSURvcDdycFpBEAE,https://www.google.com/maps/contrib/109694792920956806468?hl=en-US,promise Adebayo,109694792920956806468,https://lh3.googleusercontent.com/a/AAcHTtd5r6WCYzfdVzoscx2V6JRf6kD_4Y-P7hj9POOJOsyu=s120-c-rp-mo-ba4-br100,Nice store to shop for Nigerian food items. Smells like home and I miss it a lot. Lovely lady who owns the store. Fairly priced I would say considering it's imported stuff.,,,,,Thank you for your nice opinion. We'll continue to keep up the good service. Have a great day.,1553621218.0,03/26/2019 17:26:58,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvcDdycFpBEAE!2m1!1s0x0:0x4d13e5b32b25018c!3m1!1s2@1:CIHM0ogKEICAgIDop7rpZA%7CCgwI7o3b5AUQ2Miz5AI%7C?hl=en-US,5.0,1553385198.0,03/23/2019 23:53:18,1.0,5554035323163705740,2.0,0.0,3.0,10.0,35.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Lakeview / Glendale / Killarney / Glamorgan), AB, CA",Agape African Store,0x53717686e41ced79:0x4d13e5b32b25018c,ChIJee0c5IZ2cVMRjAElK7PlE00,"https://www.google.com/maps/place/Agape+African+Store/@50.9154068,-114.06493549999999,14z/data=!4m8!1m2!2m1!1sAgape+African+Store!3m4!1s0x53717686e41ced79:0x4d13e5b32b25018c!8m2!3d50.9154068!4d-114.06493549999999","https://search.google.com/local/reviews?placeid=ChIJee0c5IZ2cVMRjAElK7PlE00&q=african+goods+shop,+Calgary+(Lakeview+/+Glendale+/+Killarney+/+Glamorgan),+AB,+CA&authuser=0&hl=en&gl=CA",50.0,4.5,ChdDSUhNMG9nS0VJQ0FnSUQyMEkycHFBRRAB,https://www.google.com/maps/contrib/105935367752653435905?hl=en-US,Opeyemi Bakre,105935367752653435905,https://lh3.googleusercontent.com/a-/AD_cMMQlanvw23YBNoG4KR9dZRtAd85f5Ug8tHRIhJSfzDQnQHSP=s120-c-rp-mo-ba3-br100,"Love that it's a one stop-shop for African items - food, hair, snacks, weaves/hair extensions etc",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQyMEkycHFBRRAB!2m1!1s0x0:0x4d13e5b32b25018c!3m1!1s2@1:CIHM0ogKEICAgID20I2pqAE%7CCgsIz_vHkwYQ2O-dbQ%7C?hl=en-US,5.0,1651637711.0,05/04/2022 04:15:11,1.0,5554035323163705740,2.0,0.0,3.0,10.0,35.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Lakeview / Glendale / Killarney / Glamorgan), AB, CA",Agape African Store,0x53717686e41ced79:0x4d13e5b32b25018c,ChIJee0c5IZ2cVMRjAElK7PlE00,"https://www.google.com/maps/place/Agape+African+Store/@50.9154068,-114.06493549999999,14z/data=!4m8!1m2!2m1!1sAgape+African+Store!3m4!1s0x53717686e41ced79:0x4d13e5b32b25018c!8m2!3d50.9154068!4d-114.06493549999999","https://search.google.com/local/reviews?placeid=ChIJee0c5IZ2cVMRjAElK7PlE00&q=african+goods+shop,+Calgary+(Lakeview+/+Glendale+/+Killarney+/+Glamorgan),+AB,+CA&authuser=0&hl=en&gl=CA",50.0,4.5,ChdDSUhNMG9nS0VJQ0FnSUNtOThtR3NRRRAB,https://www.google.com/maps/contrib/107765726991906257418?hl=en-US,Rosemary Brisibe Bulo,107765726991906257418,https://lh3.googleusercontent.com/a/AAcHTtf9Gu9xb1SWdVyoAP9sGjCZWXKp1Xd0rUw2oi1DankQ=s120-c-rp-mo-ba3-br100,"Nice place for all you Nigerian foodstuffs, with very friendly staff",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNtOThtR3NRRRAB!2m1!1s0x0:0x4d13e5b32b25018c!3m1!1s2@1:CIHM0ogKEICAgICm98mGsQE%7CCgsI38b9jgYQ-OfoBQ%7C?hl=en-US,5.0,1642029919.0,01/12/2022 23:25:19,0.0,5554035323163705740,2.0,0.0,3.0,10.0,35.0,,,,,,,,,,,,,,,
"african goods shop, Calgary (Lakeview / Glendale / Killarney / Glamorgan), AB, CA",Agape African Store,0x53717686e41ced79:0x4d13e5b32b25018c,ChIJee0c5IZ2cVMRjAElK7PlE00,"https://www.google.com/maps/place/Agape+African+Store/@50.9154068,-114.06493549999999,14z/data=!4m8!1m2!2m1!1sAgape+African+Store!3m4!1s0x53717686e41ced79:0x4d13e5b32b25018c!8m2!3d50.9154068!4d-114.06493549999999","https://search.google.com/local/reviews?placeid=ChIJee0c5IZ2cVMRjAElK7PlE00&q=african+goods+shop,+Calgary+(Lakeview+/+Glendale+/+Killarney+/+Glamorgan),+AB,+CA&authuser=0&hl=en&gl=CA",50.0,4.5,ChdDSUhNMG9nS0VJQ0FnSUNDMWZTR3JnRRAB,https://www.google.com/maps/contrib/115819436105911177560?hl=en-US,Exploring nature Aileen,115819436105911177560,https://lh3.googleusercontent.com/a-/AD_cMMTGfjm8EqU4dYl5WftSRM6pAHMy8bA_UuD3aVYncu94Buw=s120-c-rp-mo-ba4-br100,"Nice store, variety of African foods and products, from hair extensions weave to clothing's and cosmetics",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDMWZTR3JnRRAB!2m1!1s0x0:0x4d13e5b32b25018c!3m1!1s2@1:CIHM0ogKEICAgICC1fSGrgE%7CCgsIpJOy-gUQ2KO0Ug%7C?hl=en-US,5.0,1598851492.0,08/31/2020 05:24:52,1.0,5554035323163705740,2.0,0.0,3.0,10.0,35.0,,,,,,,,,,,,,,,
