,city,name,reviews,rating,review_id,review_text,review_rating,review_datetime_utc
10,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUN4c0xQOTlnRRAB,Received my Business Cards from here as they are an access point. Their service is excellent and products are bountiful.,5.0,5/9/2023 0:58
11,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURKa01iNVJnEAE,"They have different African goods but it's not organized there, not easy to find price",3.0,7/9/2023 4:30
12,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUR4OWNyNnRRRRAB,The owner doesn't have any respect for his employees. Shame on him the way he treats them.,1.0,6/13/2023 1:54
13,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNSMU9UaVB3EAE,Friendly staff. Good priced meat and vegetables. Lots of hair products,3.0,3/26/2023 4:40
14,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURlOU9xelJnEAE,I dropped off a UPS return today and the lady who helped me was very courteous and helpful. She knew exactly what I needed before I even walked up to the till. I was very impressed with her.,5.0,10/3/2022 16:04
15,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURNX3A2Rnp3RRAB,"Awesome staff, very large variety of most things that anyone would buy at large grocery store yet conveniently within walking distance of the ice district and Kingsway. I am really impressed with the low prices.",5.0,4/13/2023 23:23
16,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURla1ppZ01BEAE,"A great family oriented shopping store. A great experience when you are in a special place despite the name of the African shop, but without limits for everyone indeed.  That charm makes me come back again and again. Thank you",5.0,10/12/2022 13:05
17,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUR1bVlpbV9nRRAB,"Picked up a u-haul yesterday and drove it ten minutes to my old apartment, ten minutes to the new one, and ten minutes back to the store. Despite this thing being a gas guzzler, the gas gauge did not move because of how short the trip was.

The photos are time stamped and you can see that they look exactly the same at pickup and drop off. I guess Im naive but I thought it was silly to stop to put $3 in on the way back but boy was I wrong.

Because Im honest to a fault, I made the mistake of telling them I hadnt put gas in it because it literally hadnt moved. I guarantee if I hadnt said anything they would not have noticed. They told me I had to take it to the gas station and put the $6 it cost me (and put me over the original amount) or theyd charge me $25 on top of my bill.

I truly cannot understand how eating the cost of $3 is worth losing me as a customer and getting this one star review. You can tell that it didnt move because even with gas prices being the way they are $6 me over the original amount.

They told me that uhaul is the one who makes the rules but I didnt realize the vehicle transmits the gas gauge to uhaul (it doesnt) for a gauge that, had it moved, had a difference of of something as thin as a strand of hair. The lady at the counter went outside and took a picture that looked exactly like the picture I had taken 8 mins before and insisted that it had moved.

I swept out the back as asked and was not refunded the $25 dollars for bringing it back clean as the sign inside and of the box truck said.

I went to this place because it was the closest to my apartment and had an okay rating, but never again.

Its sad because initially I had planned to do some grocery shopping here in the future ???????",1.0,8/24/2022 9:18
18,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUN1MzYtYWNBEAE,"Always very well stocked, great prices and such friendly staff. I love hitting up this store for my needs. Thank you guys for your hard work!!!",5.0,8/31/2022 2:28
19,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNPZ3FxRUJnEAE,"above all, do not drop off your truck with them, incompetents. I dropped off the truck 1 day in advance, he charged my scammers 2 more days and then he said he had to call customer service, I had trouble speaking English and the service was unreachable.",1.0,6/5/2022 2:02
20,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUR5OU9qX3FBRRAB,"Friendly devoted owners that make you feel like a VIP! Great selection, variety store, acceptable prices. Things could be a bit neater and prices displayed better. Efforts are definitely noticed, they're doing they're best to meet needs so clutter can be ignored to support a local business that cares",4.0,2/26/2021 3:06
21,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNhaVpINmd3RRAB,Super friendly staff! Awesome product choice with the BEST prices! Not to mention their bread is usually fresh from a local bakery!! Amazing coffee thats the best price around. The best little hidden gem,5.0,8/3/2021 0:04
22,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUR5bjgzUmh3RRAB,Very disappointing when picking up my U-Haul truck today and only being told that the dolly that I PAID to reserve is that they do NOT even have one-- I called one week ahead specifically asking this store how I go about reserving a dolly and was advised by them to go on the official website for booking. Thanks for making my moving day with almost 20 boxes a great one guys.,2.0,3/23/2021 0:03
23,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUMtOXU3c2F3EAE,I am here for renting a uhaul. Even though it's in downtown. They proivde good service. They are always nice.,5.0,11/3/2022 18:55
24,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNLcmVyU1lREAE,It was ok. The customer service wasn't very apretiated concidering I was there for Uhaul and they Gave me a truck that was dirty and never fixed my mileage and didn't even hear me when I asked if they had a mini Usb charger just assumed I said I phone. I felt like I was annoying them,2.0,4/14/2021 17:02
25,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNjdDk3bkxREAE,"Excellent service, prices & atmosphere! Old fashioned charm in the heart of Edmonton, where you can find everything you need without the hassles of the modern department store madness!

- Fresh meat, prepared with pride daily
- Well stocked shelves
- Courteous, friendly staff",5.0,4/27/2020 21:35
26,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNDbE1fRzhRRRAB,"It was Saturday, but there was only one girl working and by the time she was finished with us (picking up a U-Haul) there were SIXZ people waiting!

Our deposit also had increased and my hubby was concerned but she made sure to give her contact info in case there was a problem, we could contact her and she would look into it!

But, she couldnt leave the store, so we were in our own to locate then inspect the truck....if there had been more staff, they would have been AWESOME to deal with...",3.0,8/12/2020 21:04
27,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURlcUlQNXFnRRAB,"Just got a truck rental, but the staff were friendly and as fast & efficient as they can be using uhaul's system.",5.0,9/30/2022 20:46
28,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUQtdDlid2J3EAE,This place is very inviting and clean with great selection. Yassin the meat cutter is awesome!,5.0,12/12/2022 4:10
29,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURxelB5bzhBRRAB,"Don't ever go here for Uhaul.
We had a reservation... showed them the reservation number and told us that it's not their issue, and the truck got transferred else where but didn't know where...
We move today and are now stuck...

Great customer service ??",1.0,6/30/2021 22:22
30,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUR4Z0l6YThRRRAB,Beautiful place to shop and enjoy,5.0,5/30/2023 4:41
31,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNCeGRUQUdBEAE,"Very friendly staff, clearance shelf is worth my stopping in at least 5times a week, convenient for me since circle k is way to expensive..",4.0,12/30/2022 15:12
32,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURtNzZUVXJ3RRAB,"Had to pick up a package here - lady at the counter was nice, had a wonderful time despite some struggles between me and the package tracking. Very nice little market.",5.0,2/13/2022 11:01
33,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURJcVp2YWVnEAE,"Came to buy cigarettes and was really to find fresh fruits priced cheap.

Love coming to this place to to try new things.  The staff is super friendly especially now they have cooked food to try.",5.0,11/5/2019 4:18
34,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNHb1pXVmhBRRAB,"A very fine lovely ?? lady ?? served me well there, rented a Uhaul & this gorgeous ?? lady helped me out, I say this in a good way??, with respect ?????",4.0,10/31/2021 18:52
35,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUR5MTUzaEZ3EAE,"Herbs and veggies look old and almost rotting. Prices are higher than superstore. Selection is no better than a superstore. Came here looking for some African spices, but honestly their selection is simply no better than the international aisle of the superstore. Poor quality groceries and higher price make this a ripoff especially if you are on a budget.",2.0,3/20/2021 23:55
36,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURreGFldGVREAE,This is where me and my fiance get most of our groceries. They're staff is extremely friendly and helpful. Large range of products. If you happen to be in the area then it's a must stop by!,5.0,7/2/2019 0:11
37,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNlMnFuY2t3RRAB,Great variety and price for African spices. Staff was very friendly and helpful!,5.0,9/11/2022 23:04
38,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUR5LVBHZGdRRRAB,"You can buy fresh, frozen and dry/canned goods here. The service is friendly and willing to address any questions/concerns.
An essential part of the McDougall community.",5.0,2/24/2021 2:29
39,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUR3N05Dd2JREAE,"I had a great experience. The staff were very helpful, prices affordable and I got Everything I wanted. They've got a new customer and I'll gladly spread the word.",5.0,10/12/2018 20:13
40,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURtN0p1VjhBRRAB,"They have some pretty neat stuff here, the staff are ways friendly, and jts where I have to pick up my UPS packages.",4.0,1/21/2022 14:35
41,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURSanNUSVBREAE,Find what I was looking for. Little bit expensive,5.0,4/25/2023 7:49
42,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNhM3RLYWJ3EAE,"Don't bother coming here for  Uhaul, they tell you that all the trucks are reserved and then when you reserve one for this location 5 minutes after leaving the store they tell you its been given to the person in line in front of you",1.0,8/1/2021 19:11
43,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNLaDltSFJBEAE,"OK the owner is nice but cashier ( short girl ) can be rude  and no proper communications , i will see if things change the next time i visit the store :)
professionalism and proper approach is great asset to have for any business .",2.0,4/21/2021 2:56
44,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUN1amJDNGNnEAE,Really love this store. Really brings the taste of Africa to Canada. Very nostalgic. Please bring back Pronutro,5.0,8/3/2022 6:12
45,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURwdS0tQUJBEAE,Great store!,5.0,8/30/2023 1:01
46,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNHbWVYam1BRRAB,"I like the fact there's a small super market in this area, glad I ventured in one day. But watch the best before dates on what you buy.",4.0,11/3/2021 1:06
47,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUN1bi1fa19RRRAB,Bright and clean. Easy to pick out what you need. Good place.,5.0,8/9/2022 20:11
48,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNjOWFpZ2FREAE,"Attention to the owner:  Please watch a lady whos in the counter, she will destroy your business reputation and shes in poor hygiene. She dropped the one doughnut and she put it back in the shelf to sell. So disgusting, i never purchased anything on here again!",1.0,3/18/2020 23:16
49,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURtN2RtalR3EAE,There is so much great grocery variety. A bit more pricey. But close to home.,4.0,2/6/2022 4:53
50,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUMtdHBuMzlBRRAB,Was a good experience dealing with Uhaul through this location,5.0,11/3/2022 15:33
51,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNRa2NHS0VREAE,Great place for authentic African goods and best selection in the city in one place. I get my Ethiopian coffee from here all the time and the owner is great.,5.0,7/5/2018 5:34
52,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNBMXVHMVNnEAE,Best African & Caribbean food store in the city amazing supply and always stays fresh with new product weekly adding to there increasingly top of the line product!! 100% recommend it,5.0,7/20/2018 4:49
53,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURxdS1TYjBBRRAB,Surprised at how spacious and functional this place was. There's also a fresh fruit smoothies and juices stand inside. ??,4.0,7/25/2021 15:32
54,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNNaF9DSFl3EAE,"Always filled with fun energy,  they always stock what you will need and have grown to accommodate.  Always great deals to be found",4.0,2/14/2021 5:36
55,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURRd09XcUdREAE,"Huge selection of foods from all over the world. Large, clean, well-lit store with friendly staff and free parking behind. We discovered it today and will be back!",5.0,9/24/2018 22:40
56,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUQycjdtYWhRRRAB,Best customer service.market is always full of stock.cleab and tidy store.,5.0,5/28/2022 20:36
57,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUN3MjlyRnd3RRAB,Great selection of African and middle eastern foods with fresh produce. Excellent addition to 107 Avenue neighborhood revitalization.,5.0,7/5/2018 6:09
58,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNhek5QQXR3RRAB,"My girl friend went to the hair stylist inside this store unprofessional , luck of respect for clients and talk any thing and every thing in front of customers , Including gossip .",2.0,7/24/2021 22:05
59,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURNMHV5bzdnRRAB,Great place to shop. Only that they did not have a large variety of African foods.,4.0,4/3/2021 18:28
60,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNlbW9hYXR3RRAB,Good store.  Lots of different spices.,4.0,9/11/2022 17:00
61,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURvNDlxR1NnEAE,The owner is very nice and helpful. Nice store with a huge variety of products.,5.0,3/20/2019 6:56
62,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUR1dGZTM3ZRRRAB,One of my favorite supermarket and good treatment,5.0,8/26/2022 3:04
63,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUN5Mk9IeVdnEAE,"Wow, the service is so amazingly great and price is reasonable. Wish you all the best??",5.0,1/18/2021 20:51
64,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUMwdzhEUzBnRRAB,I wish the service was more quick.They can said you can park your car but someone might break into it.Honestly won't recommend because it's hard to get through that place.,2.0,10/8/2019 12:52
65,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURHeUtYZGhBRRAB,"Affordable grocery store. Nice people, and really good location.",4.0,11/24/2022 10:50
66,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUM2djdhTkxnEAE,I love this Place for excellent welcoming.affordable price for goods,5.0,9/17/2021 1:49
67,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNhdkt1WTB3RRAB,Always a good experience and  many options for your shopping needs.,5.0,7/26/2021 3:49
68,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURpdU02TXpBRRAB,Great neighbourhood grocery store! Fresh produce and meat with prices that put Safeway to shame.,5.0,11/24/2020 15:09
69,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURnbGNiYUFREAE,"100% arabica Ethiopian coffee beans  amazing price and quality, washed and sun dried",5.0,6/28/2018 6:35
70,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUQ2bnVpai13RRAB,The staff there are real nice and helpful I recommend this place to everyone,5.0,9/30/2021 11:44
71,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNPcmQzbXVnRRAB,"Good prices on most items, cereal is expensive.",5.0,6/16/2022 19:30
72,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNHaS0zZVFBEAE,It's ok for a quick pick up of something you need,3.0,11/9/2021 9:21
73,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNnNllySWl3RRAB,New African grocery store all you guys need to get check out that spot they got good stuff!,5.0,7/16/2018 6:16
74,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNHcjZLVFdnEAE,Awesome and cheap,5.0,5/23/2023 3:14
75,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURBMEp5aHVBRRAB,"Awesome place, owners are really friendly.  Always get my daily needs from this place ????",5.0,7/21/2018 4:53
76,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURLbXN6czBRRRAB,One of the best afro canadien and somalya store ....Nice people...Nice store,5.0,2/13/2022 3:51
77,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURnNi1qblRBEAE,Nice new store with various international foods. Friendly staff too!,5.0,9/6/2018 2:42
78,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNCdF91LUxREAE,I recommend them they are the best,5.0,3/20/2023 18:17
79,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNBamVIZHZnRRAB,You need to come here for all your African grocery needs! Sammy has the best customer service out here!,5.0,7/5/2018 5:30
80,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNZcDlQakdREAE,Great place to shop! Staff there are really kind,5.0,5/15/2019 12:36
81,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNhOXFmb3NnRRAB,This is an outlet for Uhaul. It was a very bad experience.,2.0,7/31/2021 14:25
82,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNteWN2OVZ3EAE,"It was good, like any normal supermarket.",4.0,1/2/2022 1:27
83,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURRNExqV3J3RRAB,Great selection and owner is Amazing!!! Yo have to check this place out,5.0,8/8/2018 2:51
84,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURBbGE2ellREAE,The best place to get Habesha products in town! Amazing service too!,5.0,7/5/2018 5:31
85,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNRbzV2WTZ3RRAB,"Huge selection of Sudanese, Ethiopian, Eritrean, Jamaican, west African spices, produce and groceries. Recently open with friendly staff.",5.0,7/5/2018 5:35
86,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURBbzVEWjNBRRAB,Excellent service and found everything I needed!! Highly recommend ??,5.0,7/16/2018 5:57
87,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURpX3JqWktnEAE,I love looking at different things they sell there,5.0,12/4/2020 3:56
88,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURJc1lIYmxRRRAB,Good place. Lovely people amazing coffee,5.0,1/9/2019 14:39
89,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNRZ2JHem9RRRAB,Amazing african grocery store and best cutomer service,5.0,6/28/2018 7:05
90,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNReWRyVmh3RRAB,Great locally owned African & Caribbean Grocery Store,5.0,7/21/2018 4:37
91,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURRaE9Qc3FBRRAB,Awesome grocery store and sensational coffee -100% organic,5.0,9/27/2018 21:18
92,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURJZzREYkdBEAE,Good prices but Chicken Ha KL all? Not for me!,2.0,1/18/2019 10:56
93,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURZLV9MOWVREAE,Another very interesting place right on 107 Ave. & 105 st.,5.0,5/24/2019 19:24
94,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURXMWNQNk5REAE,Their halal meat awesome,5.0,3/30/2022 17:35
95,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUQ2NVk3VkdnEAE,Nice place good selection ??,5.0,10/6/2021 2:42
96,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNpZ3R6OXV3RRAB,The people who work here are so nice!,5.0,10/25/2020 18:35
97,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSURRNF9LSmRREAE,This place is awesome good food and owner,5.0,7/5/2018 5:38
98,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURLbE15ejRBRRAB,Very friendly and fair price.,5.0,5/1/2021 3:14
99,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURKeUttcnNRRRAB,It alright,5.0,7/9/2023 21:25
100,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURRLVAzc2xRRRAB,Fresh fruits and vegetables with a great variety of African groceries.,5.0,7/5/2018 5:51
101,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURnOF9TaWl3RRAB,Best Ethiopian and Eritrean grocery store in the city,5.0,6/28/2018 7:04
102,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNHd3BMWlhnEAE,I love their food,5.0,10/24/2021 3:09
103,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURhcnVhdS1RRRAB,It's a good place for east African,5.0,8/22/2021 5:29
104,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUNLdXRfZ19RRRAB,Very great customer service,5.0,4/2/2021 19:20
105,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUQ2Z3RyYk9BEAE,Cool finds cheap prices,4.0,9/24/2021 3:24
106,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSUR4eVlpWHRnRRAB,Like this market,5.0,6/10/2023 20:28
107,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUQwLWN6c2FREAE,Uhaul service was excellent!,5.0,11/12/2019 0:05
108,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUNZM1BYYkZ3EAE,African Shop very close to downtown!,4.0,4/6/2019 22:37
109,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURNMUtiX19RRRAB,The veggies are not very  expensive,5.0,12/18/2019 5:33
110,Edmonton,Habesha African Market,224.0,4.3,ChdDSUhNMG9nS0VJQ0FnSURlcUotQm9RRRAB,Loved the food,5.0,9/30/2022 22:04
111,Edmonton,Habesha African Market,224.0,4.3,ChZDSUhNMG9nS0VJQ0FnSUQ4emUyQ1hnEAE,Friendly service .very helpful.,5.0,7/25/2020 4:33
